2018-10-19 20:22:20 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2018-10-19 20:22:20 DEBUG HibernatePersistenceProvider:98 - Located and parsed 1 persistence units; checking each
2018-10-19 20:22:20 DEBUG HibernatePersistenceProvider:106 - Checking persistence-unit [name=JPA-PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [JPA-PU]
2018-10-19 20:22:20 DEBUG ProviderChecker:87 - Persistence-unit [JPA-PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2018-10-19 20:22:20 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: JPA-PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/159950_Rishabh_Tandon/JPA_Hibernate/JPAHibernateBankingSystem/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: oracle.jdbc.driver.OracleDriver
		javax.persistence.jdbc.password: corp123
		javax.persistence.jdbc.url: jdbc:oracle:thin:@localhost:1521:XE
		hibernate.dialect: org.hibernate.dialect.Oracle10gDialect
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: system]
2018-10-19 20:22:20 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2018-10-19 20:22:20 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2018-10-19 20:22:20 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2018-10-19 20:22:20 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2018-10-19 20:22:20 INFO  Version:45 - HHH000412: Hibernate Core {5.2.12.Final}
2018-10-19 20:22:20 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-10-19 20:22:20 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2018-10-19 20:22:20 DEBUG RegionFactoryInitiator:75 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2018-10-19 20:22:20 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.cg.banking.beans.Transaction)
    - Returns
       - EntityReturnImpl(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:0>, path=com.cg.banking.beans.Transaction)
          - EntityAttributeFetchImpl(entity=com.cg.banking.beans.Account, querySpaceUid=<gen:1>, path=com.cg.banking.beans.Transaction.account)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.cg.banking.beans.Transaction)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {transactionId1_1_0_}
          - JOIN (JoinDefinedByMetadata(account)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.cg.banking.beans.Account)
                - SQL table alias mapping - account1_
                - alias suffix - 1_
                - suffixed key columns - {accountNo1_0_1_}

2018-10-19 20:22:21 DEBUG EntityLoader:115 - Static select for entity com.cg.banking.beans.Transaction [READ]: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_, account1_.accountNo as accountNo1_0_1_, account1_.accountBalance as accountBalance2_0_1_, account1_.accountType as accountType3_0_1_, account1_.pinNumber as pinNumber4_0_1_, account1_.status as status5_0_1_ from Transaction transactio0_ left outer join Account account1_ on transactio0_.account_accountNo=account1_.accountNo where transactio0_.transactionId=?
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@a9b7c6]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : account
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@d3068a]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : amount
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : transactionType
2018-10-19 20:22:21 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2018-10-19 20:22:21 DEBUG LoadQueryJoinAndFetchProcessor:101 - processing queryspace <gen:0>
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.cg.banking.beans.Transaction)
    - Returns
       - EntityReturnImpl(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:0>, path=com.cg.banking.beans.Transaction)
          - EntityAttributeFetchImpl(entity=com.cg.banking.beans.Account, querySpaceUid=<gen:1>, path=com.cg.banking.beans.Transaction.account)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.cg.banking.beans.Transaction)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {transactionId1_1_0_}

2018-10-19 20:22:21 DEBUG EntityLoader:115 - Static select for entity com.cg.banking.beans.Transaction [UPGRADE]: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=? for update
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2b6087]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : account
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@8e6492]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : amount
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : transactionType
2018-10-19 20:22:21 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2018-10-19 20:22:21 DEBUG LoadQueryJoinAndFetchProcessor:101 - processing queryspace <gen:0>
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.cg.banking.beans.Transaction)
    - Returns
       - EntityReturnImpl(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:0>, path=com.cg.banking.beans.Transaction)
          - EntityAttributeFetchImpl(entity=com.cg.banking.beans.Account, querySpaceUid=<gen:1>, path=com.cg.banking.beans.Transaction.account)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.cg.banking.beans.Transaction)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {transactionId1_1_0_}

2018-10-19 20:22:21 DEBUG EntityLoader:115 - Static select for entity com.cg.banking.beans.Transaction [UPGRADE_NOWAIT]: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=? for update nowait
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7fd41f]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : account
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1324585]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : amount
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : transactionType
2018-10-19 20:22:21 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2018-10-19 20:22:21 DEBUG LoadQueryJoinAndFetchProcessor:101 - processing queryspace <gen:0>
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.cg.banking.beans.Transaction)
    - Returns
       - EntityReturnImpl(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:0>, path=com.cg.banking.beans.Transaction)
          - EntityAttributeFetchImpl(entity=com.cg.banking.beans.Account, querySpaceUid=<gen:1>, path=com.cg.banking.beans.Transaction.account)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.cg.banking.beans.Transaction)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {transactionId1_1_0_}

2018-10-19 20:22:21 DEBUG EntityLoader:115 - Static select for entity com.cg.banking.beans.Transaction [UPGRADE_SKIPLOCKED]: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=? for update skip locked
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@dce7ea]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : account
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1d8294b]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : amount
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : transactionType
2018-10-19 20:22:21 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2018-10-19 20:22:21 DEBUG LoadQueryJoinAndFetchProcessor:101 - processing queryspace <gen:0>
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.cg.banking.beans.Transaction)
    - Returns
       - EntityReturnImpl(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:0>, path=com.cg.banking.beans.Transaction)
          - EntityAttributeFetchImpl(entity=com.cg.banking.beans.Account, querySpaceUid=<gen:1>, path=com.cg.banking.beans.Transaction.account)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.cg.banking.beans.Transaction)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {transactionId1_1_0_}

2018-10-19 20:22:21 DEBUG EntityLoader:115 - Static select for entity com.cg.banking.beans.Transaction [FORCE]: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=? for update nowait
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1974109]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : account
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@f3efa8]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : amount
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : transactionType
2018-10-19 20:22:21 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2018-10-19 20:22:21 DEBUG LoadQueryJoinAndFetchProcessor:101 - processing queryspace <gen:0>
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.cg.banking.beans.Transaction)
    - Returns
       - EntityReturnImpl(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:0>, path=com.cg.banking.beans.Transaction)
          - EntityAttributeFetchImpl(entity=com.cg.banking.beans.Account, querySpaceUid=<gen:1>, path=com.cg.banking.beans.Transaction.account)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.cg.banking.beans.Transaction)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {transactionId1_1_0_}

2018-10-19 20:22:21 DEBUG EntityLoader:115 - Static select for entity com.cg.banking.beans.Transaction [PESSIMISTIC_READ]: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=? for update
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2f1f4c]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : account
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1c9e76b]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : amount
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : transactionType
2018-10-19 20:22:21 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2018-10-19 20:22:21 DEBUG LoadQueryJoinAndFetchProcessor:101 - processing queryspace <gen:0>
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.cg.banking.beans.Transaction)
    - Returns
       - EntityReturnImpl(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:0>, path=com.cg.banking.beans.Transaction)
          - EntityAttributeFetchImpl(entity=com.cg.banking.beans.Account, querySpaceUid=<gen:1>, path=com.cg.banking.beans.Transaction.account)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.cg.banking.beans.Transaction)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {transactionId1_1_0_}

2018-10-19 20:22:21 DEBUG EntityLoader:115 - Static select for entity com.cg.banking.beans.Transaction [PESSIMISTIC_WRITE]: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=? for update
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@46d8d5]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : account
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1bda97b]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : amount
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : transactionType
2018-10-19 20:22:21 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2018-10-19 20:22:21 DEBUG LoadQueryJoinAndFetchProcessor:101 - processing queryspace <gen:0>
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.cg.banking.beans.Transaction)
    - Returns
       - EntityReturnImpl(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:0>, path=com.cg.banking.beans.Transaction)
          - EntityAttributeFetchImpl(entity=com.cg.banking.beans.Account, querySpaceUid=<gen:1>, path=com.cg.banking.beans.Transaction.account)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.cg.banking.beans.Transaction)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {transactionId1_1_0_}

2018-10-19 20:22:21 DEBUG EntityLoader:115 - Static select for entity com.cg.banking.beans.Transaction [PESSIMISTIC_FORCE_INCREMENT]: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=? for update nowait
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1f5fd58]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : account
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6851c7]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : amount
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : transactionType
2018-10-19 20:22:21 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2018-10-19 20:22:21 DEBUG LoadQueryJoinAndFetchProcessor:101 - processing queryspace <gen:0>
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.cg.banking.beans.Transaction)
    - Returns
       - EntityReturnImpl(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:0>, path=com.cg.banking.beans.Transaction)
          - EntityAttributeFetchImpl(entity=com.cg.banking.beans.Account, querySpaceUid=<gen:1>, path=com.cg.banking.beans.Transaction.account)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.cg.banking.beans.Transaction)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {transactionId1_1_0_}

2018-10-19 20:22:21 DEBUG EntityLoader:115 - Static select for entity com.cg.banking.beans.Transaction [OPTIMISTIC]: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=?
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@bcd0c0]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : account
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1db5fa5]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : amount
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : transactionType
2018-10-19 20:22:21 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2018-10-19 20:22:21 DEBUG LoadQueryJoinAndFetchProcessor:101 - processing queryspace <gen:0>
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.cg.banking.beans.Transaction)
    - Returns
       - EntityReturnImpl(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:0>, path=com.cg.banking.beans.Transaction)
          - EntityAttributeFetchImpl(entity=com.cg.banking.beans.Account, querySpaceUid=<gen:1>, path=com.cg.banking.beans.Transaction.account)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.cg.banking.beans.Transaction)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {transactionId1_1_0_}

2018-10-19 20:22:21 DEBUG EntityLoader:115 - Static select for entity com.cg.banking.beans.Transaction [OPTIMISTIC_FORCE_INCREMENT]: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=?
2018-10-19 20:22:21 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity com.cg.banking.beans.Transaction: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=?
2018-10-19 20:22:21 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity com.cg.banking.beans.Transaction: select transactio0_.transactionId as transactionId1_1_0_, transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.amount as amount2_1_0_, transactio0_.transactionType as transactionType3_1_0_ from Transaction transactio0_ where transactio0_.transactionId=?
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@1884cb1]
2018-10-19 20:22:21 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1ed9710]
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : account
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:145 - Property path deemed to be circular : account
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : amount
2018-10-19 20:22:21 DEBUG MetamodelGraphWalker:137 - Visiting attribute path : transactionType
2018-10-19 20:22:21 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2018-10-19 20:22:21 DEBUG LoadQueryJoinAndFetchProcessor:101 - processing queryspace <gen:0>
2018-10-19 20:22:21 DEBUG LoadPlanTreePrinter:55 - LoadPlan(collection=com.cg.banking.beans.Account.transactions)
    - Returns
       - CollectionReturnImpl(collection=com.cg.banking.beans.Account.transactions, querySpaceUid=<gen:0>, path=[com.cg.banking.beans.Account.transactions])
          - (collection element) CollectionFetchableElementEntityGraph(entity=com.cg.banking.beans.Transaction, querySpaceUid=<gen:1>, path=[com.cg.banking.beans.Account.transactions].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=com.cg.banking.beans.Account.transactions)
          - SQL table alias mapping - transactio0_
          - alias suffix - 0_
          - suffixed key columns - {account_accountNo4_1_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - transactionId1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.cg.banking.beans.Transaction)
                - SQL table alias mapping - transactio0_
                - alias suffix - 1_
                - suffixed key columns - {transactionId1_1_1_}

2018-10-19 20:22:21 DEBUG CollectionLoader:83 - Static select for collection com.cg.banking.beans.Account.transactions: select transactio0_.account_accountNo as account_accountNo4_1_0_, transactio0_.transactionId as transactionId1_1_0_, transactio0_.transactionId as transactionId1_1_1_, transactio0_.account_accountNo as account_accountNo4_1_1_, transactio0_.amount as amount2_1_1_, transactio0_.transactionType as transactionType3_1_1_ from Transaction transactio0_ where transactio0_.account_accountNo=?
2018-10-19 20:22:21 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@60f3d7] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2018-10-19 20:22:21 DEBUG SQL:92 - create table Account (accountNo number(19,0) not null, accountBalance float not null, accountType varchar2(255 char), pinNumber number(10,0) not null, status varchar2(255 char), primary key (accountNo))
2018-10-19 20:22:21 WARN  ExceptionHandlerLoggedImpl:27 - GenerationTarget encountered exception accepting command : Error executing DDL via JDBC Statement
org.hibernate.tool.schema.spi.CommandAcceptanceException: Error executing DDL via JDBC Statement
	at org.hibernate.tool.schema.internal.exec.GenerationTargetToDatabase.accept(GenerationTargetToDatabase.java:67)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.applySqlString(AbstractSchemaMigrator.java:559)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.applySqlStrings(AbstractSchemaMigrator.java:504)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.createTable(AbstractSchemaMigrator.java:277)
	at org.hibernate.tool.schema.internal.GroupedSchemaMigratorImpl.performTablesMigration(GroupedSchemaMigratorImpl.java:71)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.performMigration(AbstractSchemaMigrator.java:207)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.doMigration(AbstractSchemaMigrator.java:114)
	at org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator.performDatabaseAction(SchemaManagementToolCoordinator.java:183)
	at org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator.process(SchemaManagementToolCoordinator.java:72)
	at org.hibernate.internal.SessionFactoryImpl.<init>(SessionFactoryImpl.java:313)
	at org.hibernate.boot.internal.SessionFactoryBuilderImpl.build(SessionFactoryBuilderImpl.java:452)
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.build(EntityManagerFactoryBuilderImpl.java:889)
	at org.hibernate.jpa.HibernatePersistenceProvider.createEntityManagerFactory(HibernatePersistenceProvider.java:58)
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:79)
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:54)
	at com.cg.banking.util.EntityManagerFactoryProvider.getEntityManagerFactory(EntityManagerFactoryProvider.java:10)
	at com.cg.banking.daoservices.AccountDAOImpl.<init>(AccountDAOImpl.java:15)
	at com.cg.banking.services.BankingServicesImpl.<init>(BankingServicesImpl.java:21)
	at com.cg.banking.main.MainClass.<clinit>(MainClass.java:18)
Caused by: java.sql.SQLSyntaxErrorException: ORA-00955: name is already used by an existing object

	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:452)
	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:400)
	at oracle.jdbc.driver.T4C8Oall.processError(T4C8Oall.java:884)
	at oracle.jdbc.driver.T4CTTIfun.receive(T4CTTIfun.java:471)
	at oracle.jdbc.driver.T4CTTIfun.doRPC(T4CTTIfun.java:199)
	at oracle.jdbc.driver.T4C8Oall.doOALL(T4C8Oall.java:535)
	at oracle.jdbc.driver.T4CStatement.doOall8(T4CStatement.java:197)
	at oracle.jdbc.driver.T4CStatement.executeForRows(T4CStatement.java:1354)
	at oracle.jdbc.driver.OracleStatement.doExecuteWithTimeout(OracleStatement.java:1709)
	at oracle.jdbc.driver.OracleStatement.executeInternal(OracleStatement.java:2761)
	at oracle.jdbc.driver.OracleStatement.execute(OracleStatement.java:2690)
	at oracle.jdbc.driver.OracleStatementWrapper.execute(OracleStatementWrapper.java:1189)
	at org.hibernate.tool.schema.internal.exec.GenerationTargetToDatabase.accept(GenerationTargetToDatabase.java:54)
	... 18 more
2018-10-19 20:22:21 DEBUG SQL:92 - create table Transaction (transactionId number(10,0) not null, amount float not null, transactionType varchar2(255 char), account_accountNo number(19,0), primary key (transactionId))
